"","Date","Time","Size","Price","Local_Amount","Currency","Name","Brand","Year","Month","Day","Number_Price"
"415",2017-06-10,"01:14:28+00:00","9.5",313,313,"USD","Air Jordan 4 Royalty","Nike","2017","06","10",313
"416",2017-06-08,"16:04:43+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","06","08",250
"417",2017-06-08,"08:27:01+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","06","08",250
"418",2017-06-08,"03:05:59+00:00","9.5",185,185,"USD","Air Jordan 4 Royalty","Nike","2017","06","08",185
"419",2017-06-07,"07:03:06+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","06","07",250
"420",2017-06-05,"19:30:22+00:00","9.5",160,160,"USD","Air Jordan 4 Royalty","Nike","2017","06","05",160
"421",2017-06-05,"14:05:13+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","06","05",250
"422",2017-06-05,"13:40:39+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","06","05",250
"423",2017-06-04,"08:28:33+00:00","9.5",308,308,"USD","Air Jordan 4 Royalty","Nike","2017","06","04",308
"424",2017-06-03,"23:06:15+00:00","9.5",215,215,"USD","Air Jordan 4 Royalty","Nike","2017","06","03",215
"425",2017-06-02,"23:09:44+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","06","02",250
"426",2017-06-01,"08:01:50+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","06","01",250
"427",2017-05-31,"20:23:50+00:00","9.5",166,166,"USD","Air Jordan 4 Royalty","Nike","2017","05","31",166
"428",2017-05-31,"08:11:28+00:00","9.5",275,275,"USD","Air Jordan 4 Royalty","Nike","2017","05","31",275
"429",2017-05-31,"06:24:57+00:00","9.5",275,275,"USD","Air Jordan 4 Royalty","Nike","2017","05","31",275
"430",2017-05-30,"14:48:26+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","05","30",250
"431",2017-05-29,"19:50:12+00:00","9.5",210,210,"USD","Air Jordan 4 Royalty","Nike","2017","05","29",210
"432",2017-05-29,"13:52:56+00:00","9.5",264,264,"USD","Air Jordan 4 Royalty","Nike","2017","05","29",264
"433",2017-05-27,"23:30:52+00:00","9.5",190,190,"USD","Air Jordan 4 Royalty","Nike","2017","05","27",190
"434",2017-05-27,"13:43:47+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","05","27",250
"435",2017-05-26,"15:29:12+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","05","26",250
"436",2017-05-26,"08:09:15+00:00","9.5",275,275,"USD","Air Jordan 4 Royalty","Nike","2017","05","26",275
"437",2017-05-25,"08:33:08+00:00","9.5",190,190,"USD","Air Jordan 4 Royalty","Nike","2017","05","25",190
"438",2017-05-25,"06:34:22+00:00","9.5",275,275,"USD","Air Jordan 4 Royalty","Nike","2017","05","25",275
"439",2017-05-25,"05:40:53+00:00","9.5",275,275,"USD","Air Jordan 4 Royalty","Nike","2017","05","25",275
"440",2017-05-25,"04:33:49+00:00","9.5",275,275,"USD","Air Jordan 4 Royalty","Nike","2017","05","25",275
"441",2017-05-24,"00:45:39+00:00","9.5",170,170,"USD","Air Jordan 4 Royalty","Nike","2017","05","24",170
"442",2017-05-23,"21:59:03+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","05","23",250
"443",2017-05-23,"14:11:01+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","05","23",250
"444",2017-05-21,"21:46:21+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","05","21",250
"445",2017-05-21,"08:43:12+00:00","9.5",180,180,"USD","Air Jordan 4 Royalty","Nike","2017","05","21",180
"446",2017-05-20,"13:39:11+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","05","20",250
"447",2017-05-20,"03:36:29+00:00","9.5",194,194,"USD","Air Jordan 4 Royalty","Nike","2017","05","20",194
"448",2017-05-18,"14:37:51+00:00","9.5",275,275,"USD","Air Jordan 4 Royalty","Nike","2017","05","18",275
"449",2017-05-17,"14:14:06+00:00","9.5",275,275,"USD","Air Jordan 4 Royalty","Nike","2017","05","17",275
"450",2017-05-16,"02:33:26+00:00","9.5",199,199,"USD","Air Jordan 4 Royalty","Nike","2017","05","16",199
"451",2017-05-15,"09:08:41+00:00","9.5",180,180,"USD","Air Jordan 4 Royalty","Nike","2017","05","15",180
"452",2017-05-15,"05:28:27+00:00","9.5",275,275,"USD","Air Jordan 4 Royalty","Nike","2017","05","15",275
"453",2017-05-12,"05:21:43+00:00","9.5",275,275,"USD","Air Jordan 4 Royalty","Nike","2017","05","12",275
"454",2017-05-11,"13:55:46+00:00","9.5",275,275,"USD","Air Jordan 4 Royalty","Nike","2017","05","11",275
"455",2017-05-10,"03:23:54+00:00","9.5",185,185,"USD","Air Jordan 4 Royalty","Nike","2017","05","10",185
"456",2017-05-09,"23:44:59+00:00","9.5",275,275,"USD","Air Jordan 4 Royalty","Nike","2017","05","09",275
"457",2017-05-09,"04:40:50+00:00","9.5",275,275,"USD","Air Jordan 4 Royalty","Nike","2017","05","09",275
"458",2017-05-08,"23:04:55+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","05","08",250
"459",2017-05-05,"23:34:20+00:00","9.5",275,275,"USD","Air Jordan 4 Royalty","Nike","2017","05","05",275
"460",2017-05-05,"00:05:11+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","05","05",250
"461",2017-05-03,"22:15:08+00:00","9.5",275,275,"USD","Air Jordan 4 Royalty","Nike","2017","05","03",275
"462",2017-05-03,"14:39:57+00:00","9.5",275,275,"USD","Air Jordan 4 Royalty","Nike","2017","05","03",275
"463",2017-05-01,"21:23:40+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","05","01",250
"464",2017-04-30,"12:45:47+00:00","9.5",275,275,"USD","Air Jordan 4 Royalty","Nike","2017","04","30",275
"465",2017-04-29,"15:29:06+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","04","29",250
"466",2017-04-28,"22:09:13+00:00","9.5",205,205,"USD","Air Jordan 4 Royalty","Nike","2017","04","28",205
"467",2017-04-28,"15:53:49+00:00","9.5",275,275,"USD","Air Jordan 4 Royalty","Nike","2017","04","28",275
"468",2017-04-25,"12:27:48+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","04","25",250
"469",2017-04-24,"19:40:23+00:00","9.5",200,200,"USD","Air Jordan 4 Royalty","Nike","2017","04","24",200
"470",2017-04-24,"12:56:14+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","04","24",250
"471",2017-04-22,"14:32:33+00:00","9.5",190,190,"USD","Air Jordan 4 Royalty","Nike","2017","04","22",190
"472",2017-04-19,"14:35:00+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","04","19",250
"473",2017-04-19,"06:09:45+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","04","19",250
"474",2017-04-19,"02:26:26+00:00","9.5",200,200,"USD","Air Jordan 4 Royalty","Nike","2017","04","19",200
"475",2017-04-18,"15:42:56+00:00","9.5",293,293,"USD","Air Jordan 4 Royalty","Nike","2017","04","18",293
"476",2017-04-18,"13:59:58+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","04","18",250
"477",2017-04-18,"13:27:47+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","04","18",250
"478",2017-04-17,"15:45:42+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","04","17",250
"479",2017-04-16,"20:52:33+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","04","16",250
"480",2017-04-16,"05:28:31+00:00","9.5",175,175,"USD","Air Jordan 4 Royalty","Nike","2017","04","16",175
"481",2017-04-15,"15:35:43+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","04","15",250
"482",2017-04-14,"22:06:14+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","04","14",250
"483",2017-04-14,"14:19:24+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","04","14",250
"484",2017-04-13,"17:01:19+00:00","9.5",180,180,"USD","Air Jordan 4 Royalty","Nike","2017","04","13",180
"485",2017-04-13,"13:21:56+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","04","13",250
"486",2017-04-12,"23:13:38+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","04","12",250
"487",2017-04-12,"16:39:58+00:00","9.5",287,287,"USD","Air Jordan 4 Royalty","Nike","2017","04","12",287
"488",2017-04-09,"23:56:50+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","04","09",250
"489",2017-04-09,"16:56:49+00:00","9.5",277,277,"USD","Air Jordan 4 Royalty","Nike","2017","04","09",277
"490",2017-04-09,"07:41:58+00:00","9.5",267,267,"USD","Air Jordan 4 Royalty","Nike","2017","04","09",267
"491",2017-04-08,"15:58:23+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","04","08",250
"492",2017-04-05,"17:26:03+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","04","05",250
"493",2017-04-04,"16:57:18+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","04","04",250
"494",2017-04-04,"01:50:25+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","04","04",250
"495",2017-04-03,"17:06:53+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","04","03",250
"496",2017-04-02,"01:31:41+00:00","9.5",176,176,"USD","Air Jordan 4 Royalty","Nike","2017","04","02",176
"497",2017-03-31,"19:03:08+00:00","9.5",225,225,"USD","Air Jordan 4 Royalty","Nike","2017","03","31",225
"498",2017-03-31,"18:31:14+00:00","9.5",225,225,"USD","Air Jordan 4 Royalty","Nike","2017","03","31",225
"499",2017-03-31,"10:05:03+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","03","31",250
"500",2017-03-30,"08:41:30+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","03","30",250
"501",2017-03-28,"19:09:54+00:00","9.5",190,190,"USD","Air Jordan 4 Royalty","Nike","2017","03","28",190
"502",2017-03-28,"17:39:05+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","03","28",250
"503",2017-03-27,"20:03:25+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","03","27",250
"504",2017-03-27,"16:42:52+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","03","27",250
"505",2017-03-26,"04:18:18+00:00","9.5",267,267,"USD","Air Jordan 4 Royalty","Nike","2017","03","26",267
"506",2017-03-26,"03:11:27+00:00","9.5",190,190,"USD","Air Jordan 4 Royalty","Nike","2017","03","26",190
"507",2017-03-26,"00:10:14+00:00","9.5",160,160,"USD","Air Jordan 4 Royalty","Nike","2017","03","26",160
"508",2017-03-25,"18:39:43+00:00","9.5",175,175,"USD","Air Jordan 4 Royalty","Nike","2017","03","25",175
"509",2017-03-25,"17:59:54+00:00","9.5",175,175,"USD","Air Jordan 4 Royalty","Nike","2017","03","25",175
"510",2017-03-25,"09:49:41+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","03","25",250
"511",2017-03-25,"03:53:26+00:00","9.5",185,185,"USD","Air Jordan 4 Royalty","Nike","2017","03","25",185
"512",2017-03-24,"20:22:38+00:00","9.5",185,185,"USD","Air Jordan 4 Royalty","Nike","2017","03","24",185
"513",2017-03-24,"17:46:43+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","03","24",250
"514",2017-03-24,"11:30:16+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","03","24",250
"515",2017-03-23,"20:07:45+00:00","9.5",225,225,"USD","Air Jordan 4 Royalty","Nike","2017","03","23",225
"516",2017-03-23,"20:05:39+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","03","23",250
"517",2017-03-23,"19:10:00+00:00","9.5",225,225,"USD","Air Jordan 4 Royalty","Nike","2017","03","23",225
"518",2017-03-23,"09:03:09+00:00","9.5",225,225,"USD","Air Jordan 4 Royalty","Nike","2017","03","23",225
"519",2017-03-22,"17:19:35+00:00","9.5",225,225,"USD","Air Jordan 4 Royalty","Nike","2017","03","22",225
"520",2017-03-21,"20:23:19+00:00","9.5",225,225,"USD","Air Jordan 4 Royalty","Nike","2017","03","21",225
"521",2017-03-21,"19:26:06+00:00","9.5",267,267,"USD","Air Jordan 4 Royalty","Nike","2017","03","21",267
"522",2017-03-21,"18:53:16+00:00","9.5",225,225,"USD","Air Jordan 4 Royalty","Nike","2017","03","21",225
"523",2017-03-20,"08:47:33+00:00","9.5",198,198,"USD","Air Jordan 4 Royalty","Nike","2017","03","20",198
"524",2017-03-20,"04:34:34+00:00","9.5",220,220,"USD","Air Jordan 4 Royalty","Nike","2017","03","20",220
"525",2017-03-19,"19:04:33+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","03","19",250
"526",2017-03-19,"16:49:39+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","03","19",250
"527",2017-03-19,"10:35:25+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","03","19",250
"528",2017-03-18,"18:59:45+00:00","9.5",185,185,"USD","Air Jordan 4 Royalty","Nike","2017","03","18",185
"529",2017-03-18,"10:26:01+00:00","9.5",225,225,"USD","Air Jordan 4 Royalty","Nike","2017","03","18",225
"530",2017-03-18,"08:47:00+00:00","9.5",225,225,"USD","Air Jordan 4 Royalty","Nike","2017","03","18",225
"531",2017-03-18,"04:23:24+00:00","9.5",242,242,"USD","Air Jordan 4 Royalty","Nike","2017","03","18",242
"532",2017-03-17,"18:16:51+00:00","9.5",225,225,"USD","Air Jordan 4 Royalty","Nike","2017","03","17",225
"533",2017-03-17,"17:36:10+00:00","9.5",182,182,"USD","Air Jordan 4 Royalty","Nike","2017","03","17",182
"534",2017-03-17,"16:45:11+00:00","9.5",186,186,"USD","Air Jordan 4 Royalty","Nike","2017","03","17",186
"535",2017-03-17,"09:55:10+00:00","9.5",225,225,"USD","Air Jordan 4 Royalty","Nike","2017","03","17",225
"536",2017-03-16,"18:22:46+00:00","9.5",252,252,"USD","Air Jordan 4 Royalty","Nike","2017","03","16",252
"537",2017-03-16,"09:31:41+00:00","9.5",225,225,"USD","Air Jordan 4 Royalty","Nike","2017","03","16",225
"538",2017-03-15,"02:04:02+00:00","9.5",225,225,"USD","Air Jordan 4 Royalty","Nike","2017","03","15",225
"539",2017-03-13,"12:38:22+00:00","9.5",197,197,"USD","Air Jordan 4 Royalty","Nike","2017","03","13",197
"540",2017-03-13,"08:52:23+00:00","9.5",225,225,"USD","Air Jordan 4 Royalty","Nike","2017","03","13",225
"541",2017-03-12,"20:01:30+00:00","9.5",185,185,"USD","Air Jordan 4 Royalty","Nike","2017","03","12",185
"542",2017-03-11,"20:37:56+00:00","9.5",225,225,"USD","Air Jordan 4 Royalty","Nike","2017","03","11",225
"543",2017-03-11,"10:12:13+00:00","9.5",225,225,"USD","Air Jordan 4 Royalty","Nike","2017","03","11",225
"544",2017-03-09,"20:25:22+00:00","9.5",225,225,"USD","Air Jordan 4 Royalty","Nike","2017","03","09",225
"545",2017-03-09,"17:29:57+00:00","9.5",225,225,"USD","Air Jordan 4 Royalty","Nike","2017","03","09",225
"546",2017-03-07,"14:20:04+00:00","9.5",225,225,"USD","Air Jordan 4 Royalty","Nike","2017","03","07",225
"547",2017-03-07,"05:44:56+00:00","9.5",225,225,"USD","Air Jordan 4 Royalty","Nike","2017","03","07",225
"548",2017-03-06,"21:58:29+00:00","9.5",225,225,"USD","Air Jordan 4 Royalty","Nike","2017","03","06",225
"549",2017-03-06,"12:16:11+00:00","9.5",190,190,"USD","Air Jordan 4 Royalty","Nike","2017","03","06",190
"550",2017-03-06,"05:11:17+00:00","9.5",257,257,"USD","Air Jordan 4 Royalty","Nike","2017","03","06",257
"551",2017-03-04,"14:27:22+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","03","04",250
"552",2017-03-02,"20:48:43+00:00","9.5",225,225,"USD","Air Jordan 4 Royalty","Nike","2017","03","02",225
"553",2017-03-02,"19:59:48+00:00","9.5",225,225,"USD","Air Jordan 4 Royalty","Nike","2017","03","02",225
"554",2017-03-02,"07:54:00+00:00","9.5",247,247,"USD","Air Jordan 4 Royalty","Nike","2017","03","02",247
"555",2017-03-01,"22:42:07+00:00","9.5",180,180,"USD","Air Jordan 4 Royalty","Nike","2017","03","01",180
"556",2017-03-01,"02:49:19+00:00","9.5",225,225,"USD","Air Jordan 4 Royalty","Nike","2017","03","01",225
"557",2017-03-01,"01:28:13+00:00","9.5",176,176,"USD","Air Jordan 4 Royalty","Nike","2017","03","01",176
"558",2017-02-27,"18:44:40+00:00","9.5",225,225,"USD","Air Jordan 4 Royalty","Nike","2017","02","27",225
"559",2017-02-27,"14:33:01+00:00","9.5",225,225,"USD","Air Jordan 4 Royalty","Nike","2017","02","27",225
"560",2017-02-26,"04:45:53+00:00","9.5",150,150,"USD","Air Jordan 4 Royalty","Nike","2017","02","26",150
"561",2017-02-26,"03:45:16+00:00","9.5",161,161,"USD","Air Jordan 4 Royalty","Nike","2017","02","26",161
"562",2017-02-24,"23:11:43+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","02","24",250
"563",2017-02-24,"19:06:18+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","02","24",250
"564",2017-02-24,"14:46:05+00:00","9.5",225,225,"USD","Air Jordan 4 Royalty","Nike","2017","02","24",225
"565",2017-02-22,"07:01:48+00:00","9.5",257,257,"USD","Air Jordan 4 Royalty","Nike","2017","02","22",257
"566",2017-02-21,"05:05:47+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","02","21",250
"567",2017-02-20,"22:17:07+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","02","20",250
"568",2017-02-20,"19:50:46+00:00","9.5",188,188,"USD","Air Jordan 4 Royalty","Nike","2017","02","20",188
"569",2017-02-20,"10:05:16+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","02","20",250
"570",2017-02-19,"21:37:53+00:00","9.5",225,225,"USD","Air Jordan 4 Royalty","Nike","2017","02","19",225
"571",2017-02-19,"19:31:20+00:00","9.5",225,225,"USD","Air Jordan 4 Royalty","Nike","2017","02","19",225
"572",2017-02-18,"05:06:05+00:00","9.5",200,200,"USD","Air Jordan 4 Royalty","Nike","2017","02","18",200
"573",2017-02-18,"01:21:54+00:00","9.5",186,186,"USD","Air Jordan 4 Royalty","Nike","2017","02","18",186
"574",2017-02-16,"15:26:46+00:00","9.5",225,225,"USD","Air Jordan 4 Royalty","Nike","2017","02","16",225
"575",2017-02-15,"13:20:30+00:00","9.5",190,190,"USD","Air Jordan 4 Royalty","Nike","2017","02","15",190
"576",2017-02-13,"01:39:53+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","02","13",250
"577",2017-02-12,"22:44:48+00:00","9.5",257,257,"USD","Air Jordan 4 Royalty","Nike","2017","02","12",257
"578",2017-02-12,"18:25:28+00:00","9.5",162,162,"USD","Air Jordan 4 Royalty","Nike","2017","02","12",162
"579",2017-02-12,"13:43:15+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","02","12",250
"580",2017-02-11,"17:58:07+00:00","9.5",199,199,"USD","Air Jordan 4 Royalty","Nike","2017","02","11",199
"581",2017-02-11,"16:19:49+00:00","9.5",178,178,"USD","Air Jordan 4 Royalty","Nike","2017","02","11",178
"582",2017-02-11,"08:33:32+00:00","9.5",197,197,"USD","Air Jordan 4 Royalty","Nike","2017","02","11",197
"583",2017-02-10,"17:48:23+00:00","9.5",275,275,"USD","Air Jordan 4 Royalty","Nike","2017","02","10",275
"584",2017-02-10,"13:47:31+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","02","10",250
"585",2017-02-09,"18:50:32+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","02","09",250
"586",2017-02-09,"13:05:00+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","02","09",250
"587",2017-02-09,"12:27:57+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","02","09",250
"588",2017-02-09,"09:47:12+00:00","9.5",184,184,"USD","Air Jordan 4 Royalty","Nike","2017","02","09",184
"589",2017-02-09,"09:43:26+00:00","9.5",175,175,"USD","Air Jordan 4 Royalty","Nike","2017","02","09",175
"590",2017-02-08,"22:14:46+00:00","9.5",170,170,"USD","Air Jordan 4 Royalty","Nike","2017","02","08",170
"591",2017-02-08,"18:21:19+00:00","9.5",293,293,"USD","Air Jordan 4 Royalty","Nike","2017","02","08",293
"592",2017-02-08,"14:15:55+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","02","08",250
"593",2017-02-08,"13:55:03+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","02","08",250
"594",2017-02-08,"11:29:27+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","02","08",250
"595",2017-02-07,"22:39:23+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","02","07",250
"596",2017-02-07,"01:55:01+00:00","9.5",189,189,"USD","Air Jordan 4 Royalty","Nike","2017","02","07",189
"597",2017-02-07,"00:17:10+00:00","9.5",190,190,"USD","Air Jordan 4 Royalty","Nike","2017","02","07",190
"598",2017-02-06,"08:05:43+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","02","06",250
"599",2017-02-06,"02:13:54+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","02","06",250
"600",2017-02-04,"23:00:58+00:00","9.5",196,196,"USD","Air Jordan 4 Royalty","Nike","2017","02","04",196
"601",2017-02-04,"21:50:19+00:00","9.5",200,200,"USD","Air Jordan 4 Royalty","Nike","2017","02","04",200
"602",2017-02-04,"14:32:18+00:00","9.5",318,318,"USD","Air Jordan 4 Royalty","Nike","2017","02","04",318
"603",2017-02-04,"14:25:01+00:00","9.5",210,210,"USD","Air Jordan 4 Royalty","Nike","2017","02","04",210
"604",2017-02-04,"10:53:27+00:00","9.5",205,205,"USD","Air Jordan 4 Royalty","Nike","2017","02","04",205
"605",2017-02-04,"04:51:16+00:00","9.5",313,313,"USD","Air Jordan 4 Royalty","Nike","2017","02","04",313
"606",2017-02-04,"03:04:07+00:00","9.5",215,215,"USD","Air Jordan 4 Royalty","Nike","2017","02","04",215
"607",2017-02-04,"00:47:53+00:00","9.5",256,256,"USD","Air Jordan 4 Royalty","Nike","2017","02","04",256
"608",2017-02-03,"23:10:27+00:00","9.5",211,211,"USD","Air Jordan 4 Royalty","Nike","2017","02","03",211
"609",2017-02-03,"13:49:48+00:00","9.5",300,300,"USD","Air Jordan 4 Royalty","Nike","2017","02","03",300
"610",2017-02-03,"04:02:12+00:00","9.5",300,300,"USD","Air Jordan 4 Royalty","Nike","2017","02","03",300
"611",2017-02-03,"00:05:36+00:00","9.5",240,240,"USD","Air Jordan 4 Royalty","Nike","2017","02","03",240
"612",2017-02-01,"22:43:19+00:00","9.5",325,325,"USD","Air Jordan 4 Royalty","Nike","2017","02","01",325
"613",2017-02-01,"14:44:14+00:00","9.5",240,240,"USD","Air Jordan 4 Royalty","Nike","2017","02","01",240
"614",2017-02-01,"10:49:05+00:00","9.5",344,344,"USD","Air Jordan 4 Royalty","Nike","2017","02","01",344
"615",2017-02-01,"03:49:32+00:00","9.5",220,220,"USD","Air Jordan 4 Royalty","Nike","2017","02","01",220
"616",2017-01-31,"08:38:47+00:00","9.5",344,344,"USD","Air Jordan 4 Royalty","Nike","2017","01","31",344
"617",2017-01-30,"05:37:53+00:00","9.5",320,320,"USD","Air Jordan 4 Royalty","Nike","2017","01","30",320
"618",2017-01-29,"01:56:05+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","01","29",250
"619",2017-01-29,"00:12:32+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","01","29",250
"620",2017-01-27,"13:22:34+00:00","9.5",350,350,"USD","Air Jordan 4 Royalty","Nike","2017","01","27",350
"621",2017-01-22,"13:29:17+00:00","9.5",300,300,"USD","Air Jordan 4 Royalty","Nike","2017","01","22",300
